island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,species
-0.0009752760398754576,48.48644610249429,15.477732812662177,218.3233591412991,5375.439268799732,1.0021664331480562,0
-0.0010204569348406759,50.39526110161781,16.999121061255643,228.64455259310293,5714.852155103453,0.9995088080163003,0
1.4707904899349427,54.8350754579363,17.558378577711988,185.51733536404842,3770.75240026551,0.0002842678228030441,0
-0.0009200131796129981,41.18700987098015,13.233919269957761,210.46650128777765,4353.602567652624,0.000988857727902838,1
0.00017593510518838304,49.248947037875084,15.140210885888914,220.98193127326917,5170.519424986535,0.9998653171495071,0
1.119807556356223,43.074894235680794,18.049499461387345,186.89815114395913,3449.523477612258,0.9997524817248835,1
-0.22709998091779837,42.38051467821904,19.7147507760056,199.52954517372208,4352.23050183938,0.9994521674379061,2
1.679906752222142,35.12126799831044,19.059781063150574,182.28744196033676,3706.503228518487,-0.0008051663739290987,2
0.001528623518616911,42.55679293063737,14.173091320865531,218.16663832468785,4759.342301232856,-0.0004987471737744011,1
1.9207712684767992,34.09503717441833,18.536447173600546,187.62820483393676,3865.583732495582,0.00036735684343176133,2
1.135478787178527,51.12416271396386,18.003594196385365,199.26567344260417,3652.963272611263,-0.002003021565128847,2
0.0013533739404734916,44.86419220036326,14.141472283315672,215.10232429538158,4679.7722407454385,-5.5636082480247134e-05,0
1.1792334588391498,43.95849588555739,17.36455368898528,190.56447940128814,3248.63868668318,-0.0005077872783978111,0
0.6589473716825802,40.40832447380551,18.6680419964753,192.95662887801853,3659.4415726252296,0.002319930776763115,0
-0.0009200131796129981,41.18700987098015,13.233919269957761,210.46650128777765,4353.602567652624,0.000988857727902838,1
1.1524550165855814,49.9683418270287,22.044011326055205,200.23595248049466,4443.16973061015,0.9996868461143866,1
0.5919144740534632,44.97962219246866,19.049558742237405,202.02944817882408,4345.32328091102,0.9993521100496586,1
1.9229482573280232,40.03136495318345,17.852813088313294,200.33757489431534,3732.533801604059,1.000131980917254,0
2.0063400545430348,44.785167325160025,18.675440571922945,196.44301030269506,3559.2465183956806,-0.0010889838559501612,2
1.119807556356223,43.074894235680794,18.049499461387345,186.89815114395913,3449.523477612258,0.9997524817248835,1
0.0008737759224359867,43.31769935059452,15.733150547077166,214.01665316284362,4998.027212138836,0.9997485200524476,0
1.119807556356223,43.074894235680794,18.049499461387345,186.89815114395913,3449.523477612258,0.9997524817248835,1
-0.0020472056268700865,45.43650772409544,14.752100364857744,219.56500001884402,5009.661021085059,-0.0017821037349320585,0
0.00045678095501933315,46.074059266146826,13.805614288991512,208.81172916631877,4639.400481316248,0.0007758934176962955,0
0.0011057309292732541,44.697628521777894,15.952032614296972,217.82420615969653,5395.730797124297,1.0015683184487163,0
0.09479820143111062,45.02335717713796,21.514327148610914,192.3791360232222,4540.219261492923,0.9994869179900127,1
1.1351004966351697,47.503266240901894,16.887809681987232,185.33014958810466,3524.8390908042943,-0.0020510769310607964,2
2.49785619715483,42.65975701914904,19.944098777958843,187.94782819986898,3755.1037052541087,0.0011446066078624985,0
-7.951451571868207e-05,52.23956447141796,14.838890864350128,222.91243462335143,5647.149975596724,0.9998422324315039,0
-0.00015783405031293173,45.263252378726115,14.76277348815955,214.19310846899268,5057.643659980724,-0.0005034835616006828,2
1.3934010466707987,40.28077891832342,18.328982788501204,190.64879044530593,4012.0319864700496,-0.0002696909271647051,2
0.0006202709464848955,45.89820778040109,14.304008892066724,212.90120349976996,4890.873351939217,-0.00021936258314575693,2
1.9991082073418986,38.31995261776018,19.851805559475284,197.79772502514894,3486.7357007127616,0.9999138956892335,0
-0.0005230426151289871,47.98094953891674,15.600813519784086,212.2751770147999,5725.351575719219,0.9988872103398322,1
1.3928599459946716,26.944440526295597,19.370973240692557,183.83258632172362,3891.4913994469375,0.9980603068690724,2
-0.0010656876991673536,51.00410911706292,15.807775366774225,223.39516603559886,5351.377896905944,0.9997436845266716,2
2.060280589974844,44.70252956278543,17.701687511972356,185.49706826949867,3438.5458156658474,-0.000890594163764529,0
0.9690118632345768,39.22337182828917,15.613054465987672,185.37857017404642,3148.223968463981,0.0006008204336765254,0
0.0020393914004205893,45.693227836717654,13.818012252988582,212.49446291249373,4533.824365146855,0.0010314517253023122,0
0.760437269647752,37.172446865514445,19.554430031723697,201.64878989725088,4058.8994329710895,1.0014863439407935,1
0.0006602772334944454,47.06572530576489,15.673345556707172,209.98219624465415,5064.36165574847,1.0000477282393625,2
1.4105283653091798,35.29629499000406,18.711427503297124,187.30031975453392,3187.9769367455137,-0.000873203112645096,0
0.2082359146924036,41.22964194399241,17.754858353426155,192.70566248530898,3783.1455617130637,0.0006833794396738994,0
-0.0006976211172702691,50.44500318183661,15.344847813529597,223.87750596862753,5715.233795836292,1.0018971988658103,0
0.0016806517161768915,49.25057669013456,15.213706106718265,220.78736331738708,4805.047283596047,1.0022695803919455,0
